meanFreq_MaxS11,mean_MaxS11,mean_S11DEG,meanFreq_MaxS22,mean_MaxS22,mean_S22DEG,varFreq_MaxS11,var_MaxS11,var_S11DEG,varFreq_MaxS22,var_MaxS22,var_S22DEG,Weight,Class,Tester
3978.4489795918366,-12.610411742037485,11.72080538406867,4088.0,-18.46980040287959,17.413308834280993,3.79841732611412,0.0004195328408454666,0.4763007537451138,0.0,0.0013853440776488957,0.38320531474314845,60.0,0.0,Irene
3977.877551020408,-12.603823628891178,11.497828016229285,4088.0,-18.482113004663375,17.222296202484696,3.9850062473969134,0.00024384623338638136,0.5365692460865842,0.0,0.0008297313848905184,0.18337598223749202,60.0,0.0,Irene
3977.469387755102,-12.603080342742247,11.436112492753045,4088.0,-18.49092530515436,17.117015685877604,3.7184506455643502,0.00019690864758210264,0.4298315195421344,0.0,0.0006229631891576783,0.0936929955307986,60.0,0.0,Irene
3976.6530612244896,-12.597357485149157,11.285081848358148,4088.0,-18.50205061800549,17.090876751144787,2.1857559350270703,0.00010527312824755231,0.334126482663255,0.0,0.00023854951129692568,0.06893232169195579,60.0,0.0,Irene
3976.408163265306,-12.59612934334498,11.282412804897543,4088.0,-18.501925689235183,17.185854275569625,1.466055810079134,6.063280638384592e-05,0.45377241885128705,0.0,0.00013568088981989927,0.047457608447282126,60.0,0.0,Irene
3976.408163265306,-12.596220185154472,11.274180796424773,4088.0,-18.503858647062174,17.261254040864003,1.4660558100791332,5.8176444822682506e-05,0.43948569990702396,0.0,0.00016486241522474976,0.011925970697657759,60.0,0.0,Irene
3976.326530612245,-12.594400581723242,11.26670169087125,4088.0,-18.507368272108977,17.291211768608687,1.1995002082465636,6.608420818874028e-05,0.3710996694333751,0.0,9.666919894591792e-05,0.024501368034050886,60.0,0.0,Irene
3976.326530612245,-12.594656568109093,11.327855538112544,4088.0,-18.508266227465118,17.30299964390054,1.1995002082465642,6.14594707651477e-05,0.3730708222642588,0.0,0.00011857005820369196,0.02334380861243362,60.0,0.0,Irene
3976.2448979591836,-12.594111181079324,11.367729079563249,4088.0,-18.5083632176306,17.30478176869624,0.9196168263223665,5.8896122678850565e-05,0.3224574013460253,0.0,0.00011777971871545911,0.027567399081002395,60.0,0.0,Irene
3976.1632653061224,-12.594040530838726,11.317934461222094,4088.0,-18.507450636102504,17.33638657700664,0.6264056643065381,5.1053619806364016e-05,0.2727833700646927,0.0,0.00012734140915183058,0.030391293800172466,60.0,0.0,Irene
3976.1632653061224,-12.59387757597623,11.32960498208684,4088.0,-18.507433124741464,17.319826725691374,0.6264056643065379,5.326871806492082e-05,0.2767094648423323,0.0,0.0001576543297674106,0.03581414241487744,60.0,0.0,Irene
3976.2448979591836,-12.594703719550802,11.40053277831249,4088.0,-18.505894873225248,17.318761313100122,0.9196168263223656,4.900820253065438e-05,0.3019615479192579,0.0,0.00040275724818242086,0.03691631920650516,60.0,0.0,Irene
3976.2448979591836,-12.595257255217396,11.380940801450931,4088.0,-18.50935021131575,17.29999627179307,0.919616826322366,4.768619007335754e-05,0.2951266437413294,0.0,0.0005832102512922799,0.04304511566779361,60.0,0.0,Irene
3976.408163265306,-12.596164370562867,11.335461044049143,4088.0,-18.51106977290541,17.312339007179144,1.4660558100791345,4.7604627185297275e-05,0.4245217014239908,0.0,0.000642432568036804,0.045932771098836256,60.0,0.0,Irene
3976.408163265306,-12.594316568191191,11.441808768761334,4088.0,-18.5125275359278,17.258561670897592,1.4660558100791337,4.826735365436984e-05,0.3786190537118822,0.0,0.000627323358596113,0.04447294432860506,60.0,0.0,Irene
3976.4897959183672,-12.596468111824812,11.376952521648597,4088.0,-18.5094086863681,17.311945302958364,1.719283631820078,4.090600349908395e-05,0.4954542682993171,0.0,0.0005993166029962853,0.04541505117925809,60.0,0.0,Irene
3976.2448979591836,-12.594317752046805,11.34735573448666,4088.0,-18.51305641567819,17.253528761973815,0.9196168263223663,3.0978001237391714e-05,0.28970278834252483,0.0,0.00031520694532764294,0.033286092646834124,60.0,0.0,Irene
3976.326530612245,-12.595235545211503,11.311512905463513,4088.0,-18.505337700162308,17.332346983264735,1.1995002082465644,4.2583131653530094e-05,0.3991848027382985,0.0,0.0001768333010740162,0.03502936216165898,60.0,0.0,Irene
3976.1632653061224,-12.594303181761617,11.365995102626446,4088.0,-18.505884066833495,17.319842863299172,0.6264056643065389,3.887150235150362e-05,0.27559109622134015,0.0,0.0001406445657631789,0.02883818473426168,60.0,0.0,Irene
3976.1632653061224,-12.595546852173658,11.323801250491623,4088.0,-18.504670971851695,17.407258315254886,0.6264056643065387,4.6415866382848325e-05,0.30882257171179933,0.0,0.00014455422157662377,0.032948302188024234,60.0,0.0,Irene
