meanFreq_MaxS11,mean_MaxS11,mean_S11DEG,meanFreq_MaxS22,mean_MaxS22,mean_S22DEG,varFreq_MaxS11,var_MaxS11,var_S11DEG,varFreq_MaxS22,var_MaxS22,var_S22DEG,Weight,Class,Tester
4029.795918367347,-11.606590855451639,2.054261939214753,4078.612244897959,-19.446632010349465,13.399936840275053,4.611411911703456,0.0005238755815162267,0.3161452549724502,3.625156184922948,0.14379074802645525,5.2354095192084,70.0,0,Carlotta
4028.9795918367345,-11.595524262944945,2.0028959194872904,4077.795918367347,-19.28221742463169,12.875024018390663,3.611828404831327,0.00042350124246101796,0.2998460426124976,3.9583506872136605,0.12955741015160985,5.960783033525187,70.0,0,Carlotta
4027.8367346938776,-11.582926546636221,1.9433634924172905,4076.9795918367345,-19.027565201315547,12.951082104708737,2.5855893377759256,0.00022392219336661405,0.5271748834448765,2.958767180341529,0.10507723740686697,6.268241866938925,70.0,0,Carlotta
4027.1020408163267,-11.571997220520913,1.7750912876078597,4076.408163265306,-18.841317470475733,13.120659247737951,3.43856726364015,0.00018001274188214741,0.6737077460387851,1.4660558100791308,0.09173479143687663,4.794428271182463,70.0,0,Carlotta
4026.938775510204,-11.564802517865648,1.8575822955379617,4076.081632653061,-18.70407054273143,13.437085935501985,3.7717617659308638,0.00022951709605115614,0.8581179436035135,0.3198667221990834,0.06330605999392414,3.1455923158863017,70.0,0,Carlotta
4026.8571428571427,-11.55712713565441,2.0115389675219806,4076.0,-18.632326060325624,13.883028295443392,3.2653061224489774,0.00017765330546789962,0.8788082150246156,0.0,0.04200606956657535,2.072462964101481,70.0,0,Carlotta
4026.8571428571427,-11.550153270228307,2.132936871921773,4076.0,-18.55608046105199,14.573153054237379,3.2653061224489766,7.608510391278329e-05,0.9594599920966965,0.0,0.007657498606378299,0.20986650055280184,70.0,0,Carlotta
4027.183673469388,-11.54440897948419,2.285464999514455,4076.0,-18.55983944630806,14.674504702346002,2.598917117867554,3.084288376162462e-05,0.7216931191455346,0.0,0.004932391974167722,0.06692019125502223,70.0,0,Carlotta
4027.8367346938776,-11.541707481666899,2.501596992355469,4076.0,-18.58595539241987,14.619068045673773,0.6264056643065379,2.9645089423070025e-05,0.24376072237842558,0.0,0.0018018835624279501,0.03143961897634775,70.0,0,Carlotta
4028.0,-11.539379742686773,2.4337995247017044,4076.0,-18.591782450447973,14.675781066247072,0.0,2.626209347673147e-05,0.11131789678589214,0.0,0.0008310982581113254,0.03187287852127094,70.0,0,Carlotta
4028.0,-11.53687790961563,2.229379527180062,4076.0,-18.592579895456247,14.686531519937436,0.0,2.6155956386221936e-05,0.1322119991956682,0.0,0.000828916700101839,0.032943419509180075,70.0,0,Carlotta
4028.0,-11.533851151168989,2.0686130719017797,4076.0,-18.572693633433673,14.713053680620982,0.0,2.2589918685776212e-05,0.07445337209745043,0.0,0.0011736276863005548,0.027924469384113623,70.0,0,Carlotta
4028.0,-11.531805857953735,1.9559539385429492,4076.0,-18.5659796580976,14.753948544047164,0.0,2.662813227553191e-05,0.03139767024196689,0.0,0.0012758840457106826,0.03271880210800608,70.0,0,Carlotta
4028.0,-11.529121237969647,1.9223531813540025,4076.0,-18.55213502783884,14.820953640389353,0.0,2.7507676078856682e-05,0.02436766700173834,0.0,0.0019599824785483154,0.05115347875639182,70.0,0,Carlotta
4028.0,-11.526138422150227,1.8609259776732725,4076.0,-18.543918607449342,14.873492109274721,0.0,2.960645186128745e-05,0.03487125875826569,0.0,0.0022295357394882154,0.060719580780304684,70.0,0,Carlotta
4028.0,-11.524325046274534,1.8197446585474941,4076.0,-18.523626441372308,15.003549790573864,0.0,2.0197467167965187e-05,0.0457965487853022,0.0,0.0017621466403638052,0.07267176135043148,70.0,0,Carlotta
4028.0,-11.523094516364345,1.7135250160025723,4076.0,-18.50756578186813,15.228446781450012,0.0,1.3950811738966982e-05,0.07409639899731772,0.0,0.002779553091393128,0.16102778002446372,70.0,0,Carlotta
4028.0,-11.522510095748117,1.587819026763931,4076.0,-18.4945805565241,15.411448176187749,0.0,1.0931794274668574e-05,0.09282507829096798,0.0,0.002439993166423292,0.17335239663068688,70.0,0,Carlotta
4028.0,-11.522092373972837,1.500152471074984,4076.0,-18.500853931512246,15.448839483373083,0.0,1.053603295298209e-05,0.056727537102332096,0.0,0.00219768556223599,0.13967131024583723,70.0,0,Carlotta
4028.0,-11.52259130726518,1.4913687065897736,4076.0,-18.48222640268954,15.562755043568538,0.0,5.944143686680426e-06,0.06622544247316844,0.0,0.006044486718610397,0.19221903756769737,70.0,0,Carlotta
4028.0,-11.521485240005443,1.6627492192591615,4076.0,-18.450322137199645,15.764473351293372,0.0,1.1504227292677801e-05,0.21264857087384548,0.0,0.01340729281313824,0.3506974914017517,70.0,0,Carlotta
4028.0,-11.519973976135844,1.8064724815885165,4076.0,-18.45765678973621,15.715429287982145,0.0,1.721611717838135e-05,0.20694504474162587,0.0,0.013323261468480797,0.34776598688072674,70.0,0,Carlotta
4028.0,-11.51871409767644,1.926672555700995,4076.0,-18.47166691647193,15.655059631917329,0.0,1.7157098560362263e-05,0.12368717469773417,0.0,0.01510217514476519,0.34804178639703137,70.0,0,Carlotta
4028.0,-11.516901288853147,2.1692173867511086,4076.0,-18.47021483927447,15.694202224291598,0.0,2.4070986770059234e-05,0.24012260631577975,0.0,0.017255014467894427,0.36053456090709374,70.0,0,Carlotta
